date,dma,orders,revenue,ad_spend
2025-07-20,Houston,291,16392.11,2154.0
2025-07-20,Philadelphia,270,15865.72,1987.21
2025-07-20,Washington DC,263,15216.45,1772.09
2025-07-20,Atlanta,260,15518.11,1836.62
2025-07-20,Boston,234,13370.52,1631.19
2025-07-20,San Francisco,233,13507.3,1623.69
2025-07-20,Phoenix,217,12630.24,1524.34
2025-07-20,Seattle,207,11876.06,1342.62
2025-07-20,Minneapolis,192,10810.57,1368.95
2025-07-20,Detroit,176,9954.82,1258.22
2025-07-20,Denver,170,10090.49,1211.47
2025-07-20,Miami,205,12142.93,1476.99
2025-07-20,Tampa,163,9833.94,1120.44
2025-07-20,Orlando,157,8819.26,1008.89
2025-07-20,Portland,145,8364.34,1009.21
2025-07-20,San Diego,155,8895.79,1168.87
2025-07-20,St Louis,143,8454.2,1026.22
2025-07-20,Sacramento,126,7510.05,907.64
2025-07-20,Charlotte,124,7136.73,864.11
2025-07-20,Pittsburgh,126,7357.01,880.55
2025-07-20,Indianapolis,122,6891.16,896.85
2025-07-20,Nashville,136,7808.09,941.02
2025-07-20,Austin,147,8774.54,1135.61
2025-07-20,Las Vegas,142,8425.89,1048.23
2025-07-20,Columbus,120,6839.78,849.46
2025-07-20,Milwaukee,109,6236.77,709.63
2025-07-21,New York,490,28110.23,3373.12
2025-07-21,Los Angeles,425,24728.43,2811.16
2025-07-21,Chicago,304,18197.08,2113.75
2025-07-21,Dallas-Fort Worth,265,15472.81,1756.15
2025-07-21,Houston,247,14177.86,1531.92
2025-07-21,Philadelphia,230,13559.0,1531.03
2025-07-21,Washington DC,228,13631.2,1724.57
2025-07-21,Atlanta,208,12340.42,1500.11
2025-07-21,Boston,205,11953.3,1441.49
2025-07-21,San Francisco,199,11691.39,1276.72
2025-07-21,Phoenix,192,11171.36,1274.89
2025-07-21,Seattle,186,10887.34,1377.29
2025-07-21,Minneapolis,171,9868.05,1203.88
2025-07-21,Detroit,150,8722.63,1086.66
2025-07-21,Denver,149,8611.4,932.12
2025-07-21,Miami,181,10747.61,1226.43
2025-07-21,Tampa,144,8047.49,1045.66
2025-07-21,Orlando,131,7550.65,884.19
2025-07-21,Portland,136,7948.07,863.47
2025-07-21,San Diego,130,7331.71,913.87
2025-07-21,St Louis,122,7107.91,827.84
2025-07-21,Sacramento,115,6603.16,821.55
2025-07-21,Charlotte,109,6390.8,802.69
2025-07-21,Pittsburgh,105,6049.15,725.34
2025-07-21,Indianapolis,106,6160.51,721.08
2025-07-21,Nashville,121,7125.78,861.21
2025-07-21,Austin,129,7485.29,867.37
2025-07-21,Las Vegas,123,6907.04,830.54
2025-07-21,Columbus,102,5686.14,712.33
2025-07-21,Milwaukee,90,5271.65,620.95
2025-07-22,New York,480,28145.01,3260.94
2025-07-22,Los Angeles,438,25340.8,3273.11
2025-07-22,Chicago,322,18418.13,2384.74
2025-07-22,Dallas-Fort Worth,258,14469.89,1779.12
2025-07-22,Houston,253,14784.99,1792.23
2025-07-22,Philadelphia,239,13517.16,1740.18
2025-07-22,Washington DC,230,13248.34,1681.9
2025-07-22,Atlanta,224,12615.85,1543.36
2025-07-22,Boston,212,11915.95,1403.09
2025-07-22,San Francisco,205,11854.13,1464.75
2025-07-22,Phoenix,192,11241.45,1228.7
2025-07-22,Seattle,185,10612.86,1310.67
2025-07-22,Minneapolis,165,9354.18,1100.92
2025-07-22,Detroit,165,9797.72,1110.87
2025-07-22,Denver,150,8761.09,987.75
2025-07-22,Miami,170,9787.52,1163.01
2025-07-22,Tampa,139,7969.7,891.18
2025-07-22,Orlando,140,7922.94,984.96
2025-07-22,Portland,129,7553.46,859.82
2025-07-22,San Diego,136,7914.35,934.6
2025-07-22,St Louis,117,7114.45,809.62
2025-07-22,Sacramento,113,6527.83,827.86
2025-07-22,Charlotte,111,6500.21,814.33
2025-07-22,Pittsburgh,107,6015.15,748.14
2025-07-22,Indianapolis,109,6029.49,782.21
2025-07-22,Nashville,118,6870.99,853.02
2025-07-22,Austin,125,7620.68,887.75
2025-07-22,Las Vegas,117,6685.68,829.61
2025-07-22,Columbus,105,5893.73,694.77
2025-07-22,Milwaukee,99,5842.32,726.76
2025-07-23,New York,489,27915.14,3445.34
2025-07-23,Los Angeles,460,26743.32,3028.35
2025-07-23,Chicago,324,18640.75,2343.83
2025-07-23,Dallas-Fort Worth,279,16694.13,2073.9
2025-07-23,Houston,263,15455.3,1885.73
2025-07-23,Philadelphia,247,14248.94,1758.05
2025-07-23,Washington DC,241,14266.05,1677.49
2025-07-23,Atlanta,235,13662.93,1611.98
2025-07-23,Boston,219,12546.87,1509.98
2025-07-23,San Francisco,220,12798.9,1539.75
2025-07-23,Phoenix,192,11541.75,1395.56
2025-07-23,Seattle,189,10833.97,1318.77
2025-07-23,Minneapolis,169,9807.18,1152.42
2025-07-23,Detroit,159,9223.54,1193.07
2025-07-23,Denver,155,8873.91,1110.83
2025-07-23,Miami,182,10392.32,1264.02
2025-07-23,Tampa,151,8774.49,1011.59
2025-07-23,Orlando,135,7461.62,978.61
2025-07-23,Portland,137,7756.75,965.77
2025-07-23,San Diego,136,7973.66,908.96
2025-07-23,St Louis,123,7178.64,858.83
2025-07-23,Sacramento,113,6765.12,817.3
2025-07-23,Charlotte,108,6222.73,757.21
2025-07-23,Pittsburgh,108,6503.79,847.88
2025-07-23,Indianapolis,108,6070.81,779.78
2025-07-23,Nashville,127,7387.39,922.43
2025-07-23,Austin,134,7807.48,966.46
2025-07-23,Las Vegas,130,7514.8,898.89
2025-07-23,Columbus,107,6176.05,708.53
2025-07-23,Milwaukee,98,5779.39,708.35
2025-07-24,New York,512,29524.03,3462.04
2025-07-24,Los Angeles,489,27828.37,3515.24
2025-07-24,Chicago,337,20414.42,2379.9
2025-07-24,Dallas-Fort Worth,286,16857.05,2057.17
2025-07-24,Houston,265,15022.38,1904.81
2025-07-24,Philadelphia,243,14010.26,1637.26
2025-07-24,Washington DC,249,14411.44,1720.31
2025-07-24,Atlanta,229,12497.78,1696.6
2025-07-24,Boston,215,12484.53,1486.85
2025-07-24,San Francisco,213,12682.84,1443.01
2025-07-24,Phoenix,192,11122.09,1394.18
2025-07-24,Seattle,202,11572.06,1487.35
2025-07-24,Minneapolis,167,9574.27,1183.93
2025-07-24,Detroit,158,9134.28,1150.02
2025-07-24,Denver,155,9323.83,1084.94
2025-07-24,Miami,180,10444.59,1252.29
2025-07-24,Tampa,148,8777.29,1072.19
2025-07-24,Orlando,145,8579.39,978.99
2025-07-24,Portland,131,7775.78,958.18
2025-07-24,San Diego,137,7881.91,986.56
2025-07-24,St Louis,124,7002.86,853.36
2025-07-24,Sacramento,113,6793.0,803.46
2025-07-24,Charlotte,116,6613.68,828.98
2025-07-24,Pittsburgh,111,6454.62,754.56
2025-07-24,Indianapolis,109,6326.04,779.12
2025-07-24,Nashville,126,7205.2,860.46
2025-07-24,Austin,132,7626.49,931.86
2025-07-24,Las Vegas,126,7373.25,845.38
2025-07-24,Columbus,106,6127.72,783.05
2025-07-24,Milwaukee,101,6025.83,726.47
2025-07-25,New York,552,30928.99,3847.55
2025-07-25,Los Angeles,484,29066.81,3510.39
2025-07-25,Chicago,366,21365.45,2793.19
2025-07-25,Dallas-Fort Worth,315,18457.24,2285.04
2025-07-25,Houston,285,16235.05,2119.15
2025-07-25,Philadelphia,273,15635.59,1888.42
2025-07-25,Washington DC,260,14947.89,1802.95
2025-07-25,Atlanta,250,14856.09,1742.74
2025-07-25,Boston,231,13246.73,1598.29
2025-07-25,San Francisco,230,13041.53,1547.56
2025-07-25,Phoenix,208,11879.47,1493.33
2025-07-25,Seattle,199,10842.03,1363.14
2025-07-25,Minneapolis,183,10714.65,1190.85
2025-07-25,Detroit,175,10410.96,1251.78
2025-07-25,Denver,166,9276.97,1181.2
2025-07-25,Miami,196,11611.16,1322.12
2025-07-25,Tampa,155,8857.55,1057.96
2025-07-25,Orlando,149,8603.69,978.13
2025-07-25,Portland,142,8328.02,971.0
2025-07-25,San Diego,150,8861.17,1058.86
2025-07-25,St Louis,140,8185.68,1042.96
2025-07-25,Sacramento,131,7653.12,880.22
2025-07-25,Charlotte,126,7111.37,896.42
2025-07-25,Pittsburgh,116,6644.61,811.16
2025-07-25,Indianapolis,114,6840.61,832.17
2025-07-25,Nashville,132,8115.05,850.79
2025-07-25,Austin,138,7452.32,945.36
2025-07-25,Las Vegas,140,8069.0,942.7
2025-07-25,Columbus,113,6410.35,805.2
2025-07-25,Milwaukee,104,5898.88,723.0
2025-07-26,New York,583,34350.26,3964.56
2025-07-26,Los Angeles,525,29173.95,3707.21
2025-07-26,Chicago,382,21979.75,2511.49
2025-07-26,Dallas-Fort Worth,328,18743.23,2152.7
2025-07-26,Houston,304,17376.35,2164.11
2025-07-26,Philadelphia,290,16355.83,2019.8
2025-07-26,Washington DC,272,15488.31,1892.26
2025-07-26,Atlanta,266,16128.24,1888.45
2025-07-26,Boston,249,14596.0,1685.7
2025-07-26,San Francisco,247,13951.24,1771.31
2025-07-26,Phoenix,229,13180.36,1658.06
2025-07-26,Seattle,225,12780.59,1603.34
2025-07-26,Minneapolis,205,11896.65,1528.78
2025-07-26,Detroit,186,10941.78,1354.75
2025-07-26,Denver,182,10895.88,1229.37
2025-07-26,Miami,219,12644.61,1584.73
2025-07-26,Tampa,178,10403.06,1252.73
2025-07-26,Orlando,167,9608.38,1150.72
2025-07-26,Portland,157,8817.88,1055.39
2025-07-26,San Diego,160,9161.47,1105.51
2025-07-26,St Louis,139,7999.33,936.23
2025-07-26,Sacramento,135,8057.79,972.9
2025-07-26,Charlotte,134,7691.57,947.11
2025-07-26,Pittsburgh,137,7812.11,934.3
2025-07-26,Indianapolis,130,7714.28,936.49
2025-07-26,Nashville,145,8556.07,1025.07
2025-07-26,Austin,148,8412.1,1014.44
2025-07-26,Las Vegas,154,8722.73,1068.89
2025-07-26,Columbus,123,7182.83,819.84
2025-07-26,Milwaukee,116,6703.17,777.47
2025-07-27,New York,559,31861.68,3839.87
2025-07-27,Los Angeles,503,30128.09,3292.83
2025-07-27,Chicago,342,20075.02,2355.5
2025-07-27,Dallas-Fort Worth,311,17736.16,2119.78
2025-07-27,Houston,277,16315.04,1871.18
2025-07-27,Philadelphia,279,16392.89,1949.43
2025-07-27,Washington DC,263,15574.14,1856.43
2025-07-27,Atlanta,256,14593.78,1792.03
2025-07-27,Boston,239,13890.12,1693.68
2025-07-27,San Francisco,238,14324.31,1610.5
2025-07-27,Phoenix,218,12531.51,1568.88
2025-07-27,Seattle,211,11937.79,1325.48
2025-07-27,Minneapolis,190,10756.12,1278.15
2025-07-27,Detroit,194,11533.75,1375.63
2025-07-27,Denver,166,9119.71,1132.64
2025-07-27,Miami,208,11802.36,1542.17
2025-07-27,Tampa,166,9609.46,1199.46
2025-07-27,Orlando,154,8579.43,1040.24
2025-07-27,Portland,152,8526.6,1106.99
2025-07-27,San Diego,157,9155.4,1066.41
2025-07-27,St Louis,137,8058.45,959.07
2025-07-27,Sacramento,131,7409.8,888.19
2025-07-27,Charlotte,130,7521.97,886.83
2025-07-27,Pittsburgh,119,7064.63,845.58
2025-07-27,Indianapolis,121,6652.16,832.29
2025-07-27,Nashville,147,8159.05,1039.18
2025-07-27,Austin,148,8604.87,1059.25
2025-07-27,Las Vegas,139,7782.22,973.57
2025-07-27,Columbus,114,6611.0,815.26
2025-07-27,Milwaukee,108,6624.35,764.07
2025-07-28,New York,480,28499.24,3568.29
2025-07-28,Los Angeles,423,23200.25,3256.22
2025-07-28,Chicago,306,17457.78,2037.45
2025-07-28,Dallas-Fort Worth,261,15649.31,1927.93
2025-07-28,Houston,240,13547.45,1777.91
2025-07-28,Philadelphia,225,12600.61,1687.52
2025-07-28,Washington DC,220,12768.4,1506.06
2025-07-28,Atlanta,205,11767.35,1400.95
2025-07-28,Boston,214,12395.61,1556.41
2025-07-28,San Francisco,193,11195.67,1305.31
2025-07-28,Phoenix,178,10216.73,1233.81
2025-07-28,Seattle,174,10241.24,1250.86
2025-07-28,Minneapolis,165,9713.28,1196.82
2025-07-28,Detroit,153,8855.83,1065.78
2025-07-28,Denver,150,8859.18,1090.83
2025-07-28,Miami,180,10743.55,1324.0
2025-07-28,Tampa,141,8254.79,1080.66
2025-07-28,Orlando,130,7584.71,897.5
2025-07-28,Portland,125,7399.97,900.63
2025-07-28,San Diego,130,7758.11,960.39
2025-07-28,St Louis,116,6814.03,826.04
2025-07-28,Sacramento,107,6227.17,700.76
2025-07-28,Charlotte,107,6293.37,746.21
2025-07-28,Pittsburgh,99,5839.42,687.11
2025-07-28,Indianapolis,102,5738.06,706.3
2025-07-28,Nashville,114,6267.34,782.95
2025-07-28,Austin,118,6604.8,816.69
2025-07-28,Las Vegas,114,6804.83,782.12
2025-07-28,Columbus,98,5771.9,651.34
2025-07-28,Milwaukee,96,5684.61,645.92
2025-07-29,New York,500,29658.12,3575.78
2025-07-29,Los Angeles,449,26013.23,3056.5
2025-07-29,Chicago,333,19358.89,2284.31
2025-07-29,Dallas-Fort Worth,268,15272.73,1746.69
2025-07-29,Houston,263,15472.82,1862.5
2025-07-29,Philadelphia,237,14017.99,1672.49
2025-07-29,Washington DC,238,13441.4,1561.08
2025-07-29,Atlanta,216,12848.36,1368.91
2025-07-29,Boston,217,12609.97,1462.49
2025-07-29,San Francisco,204,11834.3,1421.41
2025-07-29,Phoenix,196,11271.18,1393.87
2025-07-29,Seattle,181,10173.92,1271.51
2025-07-29,Minneapolis,169,10062.33,1141.39
2025-07-29,Detroit,156,9003.34,1050.13
2025-07-29,Denver,144,8637.12,970.49
2025-07-29,Miami,183,10522.57,1317.84
2025-07-29,Tampa,150,8646.86,1016.66
2025-07-29,Orlando,145,8628.19,915.37
2025-07-29,Portland,135,7924.99,938.11
2025-07-29,San Diego,135,7857.02,962.45
2025-07-29,St Louis,123,6893.81,831.56
2025-07-29,Sacramento,112,6719.54,800.34
2025-07-29,Charlotte,115,6606.02,782.9
2025-07-29,Pittsburgh,102,6002.92,676.37
2025-07-29,Indianapolis,105,5990.62,737.15
2025-07-29,Nashville,127,7253.23,901.7
2025-07-29,Austin,134,7785.18,950.79
2025-07-29,Las Vegas,120,6906.99,817.89
2025-07-29,Columbus,102,5887.16,786.34
2025-07-29,Milwaukee,100,6030.02,717.13
2025-07-30,New York,484,27910.04,3561.36
2025-07-30,Los Angeles,454,25962.74,3184.86
2025-07-30,Chicago,320,18459.02,2254.85
2025-07-30,Dallas-Fort Worth,282,16308.57,2027.65
2025-07-30,Houston,269,15666.51,1954.78
2025-07-30,Philadelphia,235,13436.39,1682.15
2025-07-30,Washington DC,240,13806.05,1670.56
2025-07-30,Atlanta,219,13082.86,1678.05
2025-07-30,Boston,211,11978.48,1456.35
2025-07-30,San Francisco,210,12002.52,1458.19
2025-07-30,Phoenix,207,12419.68,1471.37
2025-07-30,Seattle,187,10837.2,1250.11
2025-07-30,Minneapolis,166,9585.01,1133.53
2025-07-30,Detroit,157,9103.15,1124.85
2025-07-30,Denver,151,8962.62,1065.22
2025-07-30,Miami,185,10971.24,1237.4
2025-07-30,Tampa,151,8635.94,1084.8
2025-07-30,Orlando,140,8213.95,930.78
2025-07-30,Portland,136,7965.9,928.1
2025-07-30,San Diego,130,7444.34,864.36
2025-07-30,St Louis,121,7106.48,842.04
2025-07-30,Sacramento,113,6603.9,699.33
2025-07-30,Charlotte,113,6459.61,795.72
2025-07-30,Pittsburgh,110,6148.66,752.27
2025-07-30,Indianapolis,108,6248.36,739.87
2025-07-30,Nashville,125,7223.52,874.89
2025-07-30,Austin,125,7032.08,877.44
2025-07-30,Las Vegas,130,7767.84,877.59
2025-07-30,Columbus,101,6027.08,682.2
2025-07-30,Milwaukee,94,5424.16,653.6
2025-07-31,New York,503,28601.27,3496.31
2025-07-31,Los Angeles,468,26912.83,3176.12
2025-07-31,Chicago,337,19262.37,2403.28
2025-07-31,Dallas-Fort Worth,291,16863.01,2103.29
2025-07-31,Houston,264,15206.16,1937.95
2025-07-31,Philadelphia,270,15619.48,1835.79
2025-07-31,Washington DC,245,14611.53,1758.89
2025-07-31,Atlanta,243,13889.78,1566.1
2025-07-31,Boston,230,12828.2,1634.85
2025-07-31,San Francisco,216,12617.16,1492.79
2025-07-31,Phoenix,210,12361.27,1491.22
2025-07-31,Seattle,189,11313.67,1374.44
2025-07-31,Minneapolis,187,10814.28,1264.65
2025-07-31,Detroit,162,9743.32,1080.47
2025-07-31,Denver,158,9099.24,1138.94
2025-07-31,Miami,199,11784.42,1353.77
2025-07-31,Tampa,156,8883.94,1117.04
2025-07-31,Orlando,146,8688.08,1021.64
2025-07-31,Portland,141,8188.56,961.52
2025-07-31,San Diego,144,8249.84,1024.87
2025-07-31,St Louis,135,7926.44,936.4
2025-07-31,Sacramento,122,6927.33,867.95
2025-07-31,Charlotte,116,6796.36,855.41
2025-07-31,Pittsburgh,121,7208.82,844.01
2025-07-31,Indianapolis,112,6646.49,812.27
2025-07-31,Nashville,134,7953.42,928.99
2025-07-31,Austin,140,7941.88,898.01
2025-07-31,Las Vegas,132,7678.23,897.03
2025-07-31,Columbus,109,6492.12,767.12
2025-07-31,Milwaukee,98,5886.79,662.77
2025-08-01,New York,520,29839.18,3757.13
2025-08-01,Los Angeles,489,28834.98,3397.49
2025-08-01,Chicago,351,19447.3,2469.51
2025-08-01,Dallas-Fort Worth,303,17741.68,2101.28
2025-08-01,Houston,280,16667.82,1912.3
2025-08-01,Philadelphia,258,14930.32,1667.13
2025-08-01,Washington DC,249,14561.09,1737.0
2025-08-01,Atlanta,250,14536.39,1834.01
2025-08-01,Boston,234,12989.26,1645.44
2025-08-01,San Francisco,219,13045.33,1603.48
2025-08-01,Phoenix,214,12737.13,1550.24
2025-08-01,Seattle,214,12745.03,1450.12
2025-08-01,Minneapolis,181,10960.52,1240.99
2025-08-01,Detroit,177,10395.4,1281.44
2025-08-01,Denver,165,9553.32,1134.54
2025-08-01,Miami,203,11683.94,1416.39
2025-08-01,Tampa,158,9368.39,1104.66
2025-08-01,Orlando,150,8689.8,1085.23
2025-08-01,Portland,146,8158.64,1065.42
2025-08-01,San Diego,144,8323.04,941.61
2025-08-01,St Louis,135,7939.26,943.34
2025-08-01,Sacramento,128,7338.03,856.03
2025-08-01,Charlotte,120,7189.09,796.25
2025-08-01,Pittsburgh,124,7291.63,889.01
2025-08-01,Indianapolis,120,7082.45,807.82
2025-08-01,Nashville,133,7625.36,948.36
2025-08-01,Austin,139,8152.96,901.18
2025-08-01,Las Vegas,138,8062.56,1054.3
2025-08-01,Columbus,116,6816.53,809.84
2025-08-01,Milwaukee,107,6276.76,703.53
2025-08-02,New York,586,33849.42,4066.53
2025-08-02,Los Angeles,523,30837.25,3901.34
2025-08-02,Chicago,393,22418.83,2698.52
2025-08-02,Dallas-Fort Worth,320,18569.57,2218.34
2025-08-02,Houston,303,17193.53,2071.53
2025-08-02,Philadelphia,278,15605.91,1984.95
2025-08-02,Washington DC,260,14340.02,1980.43
2025-08-02,Atlanta,254,14668.54,1691.29
2025-08-02,Boston,247,14444.22,1640.66
2025-08-02,San Francisco,240,13654.12,1731.55
2025-08-02,Phoenix,231,13864.02,1510.38
2025-08-02,Seattle,219,12796.18,1607.37
2025-08-02,Minneapolis,192,10798.34,1278.63
2025-08-02,Detroit,181,10533.36,1186.1
2025-08-02,Denver,177,10102.03,1262.33
2025-08-02,Miami,212,12174.02,1534.95
2025-08-02,Tampa,165,9478.53,1168.19
2025-08-02,Orlando,155,9075.2,1098.24
2025-08-02,Portland,153,8859.77,1075.54
2025-08-02,San Diego,154,8812.56,1133.1
2025-08-02,St Louis,144,8526.69,997.06
2025-08-02,Sacramento,131,7713.02,928.8
2025-08-02,Charlotte,128,7305.06,932.98
2025-08-02,Pittsburgh,127,7549.25,891.47
2025-08-02,Indianapolis,123,7165.9,829.5
2025-08-02,Nashville,140,8227.57,1004.1
2025-08-02,Austin,154,8857.62,1035.42
2025-08-02,Las Vegas,146,8448.78,984.32
2025-08-02,Columbus,120,7086.41,898.08
2025-08-02,Milwaukee,108,6278.69,725.97
2025-08-03,New York,591,34073.31,4541.28
2025-08-03,Los Angeles,519,30080.75,3576.72
2025-08-03,Chicago,355,20056.43,2631.35
2025-08-03,Dallas-Fort Worth,310,18035.65,2182.78
2025-08-03,Houston,293,16379.57,2052.24
2025-08-03,Philadelphia,272,15729.71,2064.25
2025-08-03,Washington DC,262,15223.52,1550.39
2025-08-03,Atlanta,264,15042.96,1829.08
2025-08-03,Boston,244,14530.02,1646.37
2025-08-03,San Francisco,221,13079.33,1555.62
2025-08-03,Phoenix,217,12735.21,1451.78
2025-08-03,Seattle,216,12294.91,1490.01
2025-08-03,Minneapolis,193,11195.03,1297.99
2025-08-03,Detroit,178,10540.97,1172.41
2025-08-03,Denver,175,10374.99,1290.81
2025-08-03,Miami,212,12447.63,1585.19
2025-08-03,Tampa,162,9306.85,1178.99
2025-08-03,Orlando,166,9776.97,1115.29
2025-08-03,Portland,151,9029.82,1148.49
2025-08-03,San Diego,152,8826.96,1062.53
2025-08-03,St Louis,144,7861.89,1011.58
2025-08-03,Sacramento,133,7814.3,972.23
2025-08-03,Charlotte,129,7231.11,843.41
2025-08-03,Pittsburgh,123,7205.21,931.13
2025-08-03,Indianapolis,118,6913.69,795.01
2025-08-03,Nashville,140,7903.98,931.84
2025-08-03,Austin,142,8110.42,961.5
2025-08-03,Las Vegas,137,7996.34,930.19
2025-08-03,Columbus,114,6577.08,791.85
2025-08-03,Milwaukee,111,6715.23,802.46
2025-08-04,New York,500,29636.94,3238.37
2025-08-04,Los Angeles,464,25660.68,3294.43
2025-08-04,Chicago,316,18083.17,2261.12
2025-08-04,Dallas-Fort Worth,277,16488.23,1842.18
2025-08-04,Houston,261,15218.96,1927.1
2025-08-04,Philadelphia,242,14064.16,1737.14
2025-08-04,Washington DC,234,13612.05,1590.55
2025-08-04,Atlanta,220,13202.33,1571.39
2025-08-04,Boston,226,12879.37,1599.43
2025-08-04,San Francisco,208,11943.51,1484.53
2025-08-04,Phoenix,189,10739.44,1236.71
2025-08-04,Seattle,190,10754.18,1227.91
2025-08-04,Minneapolis,163,9307.64,1120.9
2025-08-04,Detroit,157,9364.05,1101.93
2025-08-04,Denver,152,9042.43,1015.5
2025-08-04,Miami,180,10707.34,1248.09
2025-08-04,Tampa,144,8394.87,1048.99
2025-08-04,Orlando,136,7944.99,966.92
2025-08-04,Portland,125,7441.97,795.14
2025-08-04,San Diego,141,8367.1,1000.51
2025-08-04,St Louis,119,6755.48,804.92
2025-08-04,Sacramento,119,6790.84,833.52
2025-08-04,Charlotte,111,6453.21,775.27
2025-08-04,Pittsburgh,108,6008.04,695.75
2025-08-04,Indianapolis,108,6275.12,773.43
2025-08-04,Nashville,121,6959.05,875.43
2025-08-04,Austin,122,6995.35,930.52
2025-08-04,Las Vegas,122,6936.68,831.99
2025-08-04,Columbus,100,5760.99,702.98
2025-08-04,Milwaukee,96,5711.77,703.97
2025-08-05,New York,514,29798.8,3758.53
2025-08-05,Los Angeles,450,26382.93,3330.34
2025-08-05,Chicago,329,18824.82,2262.07
2025-08-05,Dallas-Fort Worth,277,16277.11,1938.55
2025-08-05,Houston,282,16327.39,2062.0
2025-08-05,Philadelphia,241,13430.21,1741.91
2025-08-05,Washington DC,229,13498.69,1527.28
2025-08-05,Atlanta,225,13377.12,1548.63
2025-08-05,Boston,221,13062.57,1571.39
2025-08-05,San Francisco,208,11700.28,1310.38
2025-08-05,Phoenix,195,11183.61,1396.9
2025-08-05,Seattle,186,10589.8,1314.44
2025-08-05,Minneapolis,174,10593.04,1225.03
2025-08-05,Detroit,168,9661.33,1245.95
2025-08-05,Denver,150,8615.01,1103.69
2025-08-05,Miami,183,10353.47,1246.83
2025-08-05,Tampa,149,8262.41,973.51
2025-08-05,Orlando,133,7796.74,920.44
2025-08-05,Portland,132,7406.92,930.71
2025-08-05,San Diego,136,7961.99,965.74
2025-08-05,St Louis,125,7408.08,950.27
2025-08-05,Sacramento,109,6260.57,802.98
2025-08-05,Charlotte,116,6835.0,768.5
2025-08-05,Pittsburgh,112,6385.95,822.53
2025-08-05,Indianapolis,104,5959.37,702.47
2025-08-05,Nashville,129,7650.57,1008.76
2025-08-05,Austin,130,7383.93,871.07
2025-08-05,Las Vegas,126,7143.15,886.55
2025-08-05,Columbus,101,6052.3,739.84
2025-08-05,Milwaukee,96,5537.42,668.79
2025-08-06,New York,498,27862.23,3472.64
2025-08-06,Los Angeles,465,27663.4,3204.32
2025-08-06,Chicago,329,18576.76,2250.51
2025-08-06,Dallas-Fort Worth,262,15382.05,1844.57
2025-08-06,Houston,258,15038.94,1849.88
2025-08-06,Philadelphia,242,14161.0,1786.02
2025-08-06,Washington DC,252,14452.66,1737.61
2025-08-06,Atlanta,229,13598.94,1620.03
2025-08-06,Boston,224,13209.99,1562.72
2025-08-06,San Francisco,214,12216.06,1506.94
2025-08-06,Phoenix,192,11358.24,1288.2
2025-08-06,Seattle,191,10800.9,1283.56
2025-08-06,Minneapolis,169,9642.89,1167.35
2025-08-06,Detroit,164,9567.28,1132.6
2025-08-06,Denver,154,9336.28,990.33
2025-08-06,Miami,187,10960.06,1302.05
2025-08-06,Tampa,145,8075.4,1078.15
2025-08-06,Orlando,135,7984.6,963.64
2025-08-06,Portland,132,7517.52,888.26
2025-08-06,San Diego,141,8060.36,1001.89
2025-08-06,St Louis,121,6949.25,821.73
2025-08-06,Sacramento,120,6828.01,794.8
2025-08-06,Charlotte,119,6832.9,863.11
2025-08-06,Pittsburgh,112,6560.83,734.54
2025-08-06,Indianapolis,113,6472.23,790.06
2025-08-06,Nashville,128,7494.58,854.27
2025-08-06,Austin,134,7880.56,945.1
2025-08-06,Las Vegas,126,7262.95,869.25
2025-08-06,Columbus,108,6308.93,750.59
2025-08-06,Milwaukee,99,5648.66,704.06
2025-08-07,New York,540,32313.31,3821.73
2025-08-07,Los Angeles,508,28890.15,3473.82
2025-08-07,Chicago,333,19099.98,2237.9
2025-08-07,Dallas-Fort Worth,286,16284.6,2023.62
2025-08-07,Houston,266,15211.31,2032.61
2025-08-07,Philadelphia,257,14784.97,1799.71
2025-08-07,Washington DC,246,14336.52,1690.38
2025-08-07,Atlanta,247,14350.83,1742.74
2025-08-07,Boston,237,13812.83,1656.98
2025-08-07,San Francisco,212,12937.77,1411.87
2025-08-07,Phoenix,202,11340.36,1416.76
2025-08-07,Seattle,197,11350.88,1436.08
2025-08-07,Minneapolis,187,10835.57,1274.32
2025-08-07,Detroit,173,9734.23,1194.82
2025-08-07,Denver,165,9566.78,1161.87
2025-08-07,Miami,188,10760.34,1409.4
2025-08-07,Tampa,147,8621.33,1068.69
2025-08-07,Orlando,144,8152.8,1057.21
2025-08-07,Portland,136,7930.98,989.9
2025-08-07,San Diego,147,8500.31,1020.6
2025-08-07,St Louis,130,7276.57,930.66
2025-08-07,Sacramento,118,6947.79,836.56
2025-08-07,Charlotte,121,6835.96,921.49
2025-08-07,Pittsburgh,115,6553.15,827.88
2025-08-07,Indianapolis,115,6549.17,845.93
2025-08-07,Nashville,124,7139.01,886.08
2025-08-07,Austin,136,7970.5,996.93
2025-08-07,Las Vegas,136,7882.99,938.45
2025-08-07,Columbus,106,6140.22,762.41
2025-08-07,Milwaukee,99,5722.98,735.57
2025-08-08,New York,533,31775.83,3581.46
2025-08-08,Los Angeles,496,29114.02,3807.72
2025-08-08,Chicago,351,20935.43,2539.48
2025-08-08,Dallas-Fort Worth,312,17451.42,2154.94
2025-08-08,Houston,279,15997.21,1940.98
2025-08-08,Philadelphia,266,14992.4,1963.39
2025-08-08,Washington DC,260,15317.69,1792.85
2025-08-08,Atlanta,240,13735.41,1608.71
2025-08-08,Boston,234,13635.52,1541.35
